,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,method,param_C,param_alpha,param_bootstrap,param_criterion,param_kernel,param_learning_rate,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_n_iter,param_penalty,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
21,0.008583450317382812,0.00044040679931640626,0.585,0.73625,4v1_A,10.0,,,,linear,,,,,,,,,"{'C': 10.0, 'kernel': 'linear'}",27,0.7,0.74375,0.525,0.73125,0.575,0.74375,0.575,0.7125,0.55,0.75,0.003989632361388738,9.657222758434263e-05,0.06041522986797283,0.01334634781503914
22,0.009268712997436524,0.00040493011474609377,0.58,0.74,4v1_A,13.8949549437,,,,linear,,,,,,,,,"{'C': 13.894954943731374, 'kernel': 'linear'}",30,0.7,0.74375,0.55,0.725,0.575,0.74375,0.575,0.7125,0.5,0.775,0.0026048877406439144,6.424937914168825e-05,0.06595452979136457,0.021139418156609708
23,0.01861462593078613,0.0004213809967041016,0.6,0.74375,4v1_A,19.3069772888,,,,linear,,,,,,,,,"{'C': 19.306977288832496, 'kernel': 'linear'}",21,0.675,0.75,0.575,0.74375,0.575,0.7375,0.625,0.7125,0.55,0.775,0.008374287213494714,6.84118588277927e-05,0.04472135954999581,0.020155644370746368
24,0.023889780044555664,0.0004172325134277344,0.59,0.7525000000000001,4v1_A,26.8269579528,,,,linear,,,,,,,,,"{'C': 26.826957952797247, 'kernel': 'linear'}",24,0.625,0.78125,0.575,0.7625,0.575,0.75,0.6,0.7,0.575,0.76875,0.01625514814367718,3.3718490317907076e-05,0.020000000000000018,0.028118054698005
25,0.037911176681518555,0.0005052566528320312,0.6,0.7525000000000001,4v1_A,37.2759372031,,,,linear,,,,,,,,,"{'C': 37.275937203149383, 'kernel': 'linear'}",21,0.65,0.78125,0.55,0.75625,0.575,0.7625,0.65,0.7,0.575,0.7625,0.015163431454751294,7.591292486585002e-05,0.041833001326703784,0.027556759606310766
26,0.06416473388671876,0.00046372413635253906,0.605,0.7612500000000001,4v1_A,51.7947467923,,,,linear,,,,,,,,,"{'C': 51.794746792312075, 'kernel': 'linear'}",18,0.65,0.7875,0.6,0.7625,0.575,0.7625,0.65,0.725,0.55,0.76875,0.028027599105642346,9.464911304582156e-05,0.04,0.020310096011589906
27,0.10973072052001953,0.00044274330139160156,0.61,0.76625,4v1_A,71.9685673001,,,,linear,,,,,,,,,"{'C': 71.96856730011514, 'kernel': 'linear'}",13,0.65,0.78125,0.625,0.775,0.55,0.76875,0.65,0.7375,0.575,0.76875,0.05162310076487263,7.171003080852235e-05,0.040620192023179805,0.015103807466993205
28,0.11558489799499512,0.0004146099090576172,0.605,0.7612500000000001,4v1_A,100.0,,,,linear,,,,,,,,,"{'C': 100.0, 'kernel': 'linear'}",18,0.625,0.75,0.625,0.75625,0.525,0.775,0.675,0.73125,0.575,0.79375,0.03194697188955858,2.9754791503904997e-05,0.05099019513592786,0.02143303524935281
29,0.12533082962036132,0.00043358802795410154,0.59,0.76125,4v1_A,138.949549437,,,,linear,,,,,,,,,"{'C': 138.94954943731361, 'kernel': 'linear'}",24,0.6,0.74375,0.6,0.75625,0.55,0.78125,0.6,0.71875,0.6,0.80625,0.02806965457053548,6.97137882214264e-05,0.019999999999999976,0.030207614933986434
30,0.19958620071411132,0.0004893779754638672,0.585,0.765,4v1_A,193.069772888,,,,linear,,,,,,,,,"{'C': 193.06977288832496, 'kernel': 'linear'}",27,0.625,0.7625,0.6,0.75,0.55,0.78125,0.625,0.7375,0.525,0.79375,0.0427268054369028,6.777105880564893e-05,0.040620192023179784,0.02038688303787509
31,0.29254798889160155,0.0004631996154785156,0.59,0.7737499999999999,4v1_A,268.269579528,,,,linear,,,,,,,,,"{'C': 268.26957952797216, 'kernel': 'linear'}",24,0.625,0.775,0.6,0.75,0.55,0.8,0.625,0.7375,0.55,0.80625,0.1436295190184206,6.191733712455142e-05,0.03391164991562632,0.026925824035672525
32,0.4440403938293457,0.00043025016784667967,0.61,0.76875,4v1_A,372.759372031,,,,linear,,,,,,,,,"{'C': 372.7593720314938, 'kernel': 'linear'}",13,0.625,0.76875,0.625,0.74375,0.55,0.7875,0.675,0.74375,0.575,0.8,0.08186547943466879,5.604279109234768e-05,0.04358898943540675,0.022707377655731185
33,0.5923245429992676,0.000377655029296875,0.61,0.77125,4v1_A,517.947467923,,,,linear,,,,,,,,,"{'C': 517.94746792312128, 'kernel': 'linear'}",13,0.6,0.78125,0.65,0.75625,0.55,0.78125,0.65,0.74375,0.6,0.79375,0.3946624928000259,3.825945958542069e-05,0.03741657386773941,0.018371173070873822
34,0.9209581851959229,0.0004096031188964844,0.61,0.7775,4v1_A,719.685673001,,,,linear,,,,,,,,,"{'C': 719.68567300115137, 'kernel': 'linear'}",13,0.625,0.78125,0.65,0.76875,0.575,0.78125,0.65,0.75,0.55,0.80625,0.23546798791314238,3.104169613859515e-05,0.040620192023179805,0.01837117307087384
35,1.5917355060577392,0.00038394927978515627,0.605,0.7825,4v1_A,1000.0,,,,linear,,,,,,,,,"{'C': 1000.0, 'kernel': 'linear'}",18,0.625,0.79375,0.6,0.76875,0.55,0.79375,0.7,0.75,0.55,0.80625,0.8399735226075874,8.352956724807701e-06,0.05567764362830018,0.02031009601158989
36,1.6277334690093994,0.0003787994384765625,0.6,0.77875,4v1_A,1389.49549437,,,,linear,,,,,,,,,"{'C': 1389.4954943731361, 'kernel': 'linear'}",21,0.625,0.79375,0.6,0.76875,0.55,0.79375,0.7,0.75,0.525,0.7875,0.5775326194827511,3.0849337326994004e-05,0.06123724356957943,0.017047727121232297
