,session,session_type,question,question_type,record_flag,answer_index,timestamp,00,10,20,30,40,50,01,11,21,31,41,51,02,12,22,32,42,52,blinks_right,EyeBlink_R_max,EyeIn_R_min,JawOpen_max,smiles,EyeBlink_L_max,smiles_left,LipsUpperClose_max,blinks_left,LipsStretch_R_max,LipsLowerDown_max,MouthDimple_L_max,blinks,EyeOpen_R_max,smiles_right
47,1.0,2.0,24.0,2.0,3.0,3.0,17448784.7736806,0.05487768282969082,-0.03214270493504108,-0.04449636780636176,-0.007002875099458738,-0.02933563160948676,0.04127590359943542,0.06734570114843798,-0.0830517372364558,0.04335825074617397,-0.020622412134957482,-0.05857597712985505,0.014330520000321015,0.010988089839693595,0.02874745720278989,-0.022389918174310925,0.019564270074464735,0.012093401999954801,-0.09086379398099248,1,0.137190699577332,0.651524603366852,0.404595196247101,0,0.329809993505478,3,0.17238566279411302,3,0.36945328116416903,0.8543895483016971,0.085112892091274,3,0.274411141872406,0
48,1.0,2.0,25.0,3.0,3.0,1.0,17453742.8291981,0.07495461797789683,-0.004992662685663025,-0.07425231633010279,-0.020704302946805798,0.01543714246843579,0.06875431229673172,-0.003066737032404855,-0.0835307712760149,0.043129356099286593,0.006021998059662671,-0.08402439126331339,0.08146408642755051,0.010905988176034269,0.035660009581683465,-0.016700567140192767,-0.0300566131029442,0.07385859067002538,-9.89410611412575e-05,0,0.088901109993458,0.591347396373749,0.38518938422203103,0,0.27516672015190097,4,0.11302937567234,4,0.41568586230278,1.0,0.076972223818302,4,0.323094010353088,0
49,1.0,2.0,25.0,3.0,3.0,3.0,17458000.034690898,0.011866678879779614,0.0012820651755631473,0.0034232979396656934,-0.05166225595549483,-0.06366669919220605,0.02083858959809539,0.0558165798161464,-0.0601141491328703,0.02886808028100046,-0.03455636546417584,0.19488819486319117,0.1578234530136644,0.2616158493917304,0.07417587018136886,-0.1105543359273887,0.22770315009483946,-0.0265864908820262,-0.014187946032896144,50,0.947028994560242,0.0,0.9550758004188541,4,1.0,52,0.613108098506928,52,0.7763302326202389,1.0,0.88003796339035,52,0.409308105707169,1
50,2.0,1.0,26.0,3.0,4.0,1.0,17511485.709926598,0.058992446664421536,-0.07130282373628367,0.15892569971704176,-0.054754423620139936,-0.0823667507548742,-0.1418060703062624,0.03441441522396964,-0.006025918166249604,0.11267091696671486,-0.040046682654953245,0.022306683892082447,-0.04795338703585534,0.00839471910744202,0.05363297190952738,-0.026117577866294,-0.029846369043433303,0.1477230161961241,0.03148164922371072,0,0.05849440768361099,0.617201030254364,0.40646082162857106,0,0.04663470759987799,0,0.09532941877842,0,0.16709582507610302,0.514976739883423,0.06324810534715701,0,0.29377263784408597,0
51,2.0,1.0,26.0,3.0,4.0,3.0,17515039.3291124,0.038294632608784705,-0.08852021013907878,-0.0019416444061733011,0.10744325128101867,-0.023014015261300487,-0.012703634359823635,0.03996437925371997,-0.09817911819330821,0.022474716327306517,-0.062114090667424765,0.10852836494820639,0.14458179629291534,0.010640882891108582,0.041284922516648045,-0.0021825075673262313,-0.03915346577695012,0.017480871834172105,-0.10469602321117466,1,0.7374513745307919,0.49890038371086104,0.24835808575153304,0,1.0,1,0.24412843585014302,1,0.296908646821976,0.8748962283134459,0.036150332540274,1,0.229752823710442,0
52,2.0,1.0,27.0,5.0,3.0,1.0,17519160.4518624,0.03511653463089298,-0.03281180546565411,0.11091446459108441,-0.15983827179079588,-0.1852217936757431,-0.018813670345136906,0.021321417127840397,-0.005292767487428386,0.12996135956117108,-0.06919414916264963,0.06531051957758846,-0.0009955640683748487,0.009955648678548095,0.029752977364300628,-0.0004579141351751684,-0.015655720897490673,0.031129012858547633,0.000841432135895555,1,0.179697185754776,0.61089277267456,0.2635438144207,0,0.27651634812355,1,0.08447547256946601,1,0.13313689827919,0.43272185325622603,0.007420558482409001,1,0.268918395042419,0
53,2.0,1.0,27.0,5.0,3.0,3.0,17522546.415777802,0.05036679401445417,-0.13242781684477503,-0.0697035181203586,0.04708496500185445,-0.130522100320101,-0.15936066060935336,0.0834391646067637,0.0036440731598659836,0.06629841366332596,-0.018831527169681225,0.0684006424970466,-0.04772445238655675,0.00909683749175922,0.03674872404025274,-0.0046030373543738436,-0.030533872926238343,0.04075241060794535,-0.10966049647337558,0,0.438626497983933,0.691609919071198,0.160582393407822,0,0.9144873023033141,0,0.173768594861031,0,0.24768593907356304,0.371671110391617,0.006471634376794001,0,0.218107014894485,0
54,2.0,1.0,28.0,5.0,3.0,1.0,17529719.1276655,0.0682013884829808,-0.015252793518940601,-0.03470223850272908,0.01574639084738024,0.05063174196284826,0.0027153149619630595,0.10005876626309951,0.04042772836227986,0.11399148538539988,-0.035284422963500074,0.002186076140328249,-0.05623034158561121,0.010914409324142886,0.0736277034197145,-0.0708205382956588,0.11329511259969051,0.002086201379438665,0.1195920283557527,0,0.063679113984108,0.6378803253173829,0.373247921466827,0,0.056347105652094,0,0.076510444283485,0,0.237755343317986,0.561647713184357,0.055844843387604,0,0.292111724615097,0
55,2.0,1.0,28.0,5.0,3.0,3.0,17533168.4520926,0.07892326505655195,-0.11997723320018634,0.04481318637686948,0.04674520021744108,0.06709922479604555,-0.20132225400079207,0.03166723634275788,-0.03629185824991016,0.07386281378982201,-0.022682864257055107,0.0047080368658068365,-0.06238969170579576,0.011258870883142284,0.04874176349508019,-0.042830766505439745,-0.0354972553864046,0.08304642938103704,-0.07853687744794775,0,0.0,0.694506227970123,0.30624327063560497,0,0.035346865653992005,0,0.054563205689192006,0,0.22559243440628,0.47760191559791604,0.026712531223893,0,0.261273503303528,0
56,2.0,1.0,29.0,4.0,3.0,1.0,17539537.5022121,0.07427676465687731,0.05857775921502134,0.044772300309983054,-0.06515009704504508,-0.05219147924006712,-0.02930626331092768,0.020921155304076795,0.015817692735683366,0.15713177082853066,-0.013540218331330416,0.03532262352094984,-0.03995735418674205,0.009664761986598209,0.03164139432671793,-0.013297097857478384,0.00495866462452475,0.0463358328420713,-0.06383210043155867,0,0.050374805927277,0.5989999771118161,0.26590222120285,0,0.230872735381126,1,0.021144222468138,1,0.274145990610123,0.47073104977607705,0.108789905905724,1,0.15186055004596696,0
57,2.0,1.0,29.0,4.0,3.0,3.0,17543155.949290197,0.11313643065666662,-0.04995354233774298,0.05416563827690404,0.11417080357109338,-0.049894910124815436,-0.07510797768676214,0.006793557605093683,-0.030114502166742645,0.09209454507814782,-0.024086606656789532,0.021602932456767913,-0.06735081097204434,0.009728487105360149,0.024013937813090584,-0.025758807756884154,-0.02087200044143124,-0.025042253994963456,-0.09547130351549636,0,0.0,0.632413744926453,0.264039099216461,0,0.078594475984573,0,0.05138143524527599,0,0.19165483117103602,0.29669871926307695,0.02289111353457,0,0.311248004436493,0
58,2.0,1.0,30.0,5.0,4.0,1.0,17548049.4266892,0.06397709797180748,0.07264537014409306,0.04231233934725639,-0.011185764658430105,-0.02394952460260067,-0.032414064230370944,0.01877642744109971,-0.07733134031218461,0.04707623864772926,-0.012303466339548687,0.06754631911638398,-0.011312208813774255,0.010982869159175094,0.04176015186879592,-0.025765141807435766,0.03936381893247771,-0.0003603828101204723,-0.027132993285691874,2,0.23507778346538502,0.5244051814079279,0.345477789640427,0,0.43330147862434404,3,0.066784709692001,3,0.290101289749146,0.46261325478553794,0.034003287553787,3,0.053198400884867006,0
59,2.0,1.0,30.0,5.0,4.0,3.0,17552438.291772597,0.061148075225954106,-0.02778278521020529,0.08221908928552844,0.14115516761228844,-0.04565441081332625,0.0606258717669316,0.05013242536890841,0.014341848704022718,0.13838352931380757,-0.015007190309902621,0.006607588965205156,0.02044346240839177,0.009599413982147914,0.02890163938083085,-0.0019279336273468142,-0.01900840381735196,0.029359217396025164,-0.03497025803895451,1,0.208060026168823,0.5708957314491271,0.342654943466186,0,0.478938400745392,1,0.093587689101696,1,0.268216580152512,0.785350143909454,0.047522339969874,1,0.236567303538322,0
60,2.0,1.0,31.0,5.0,3.0,1.0,17602139.625889603,0.04484181521345277,0.07540006363814582,0.07700121927100621,-0.07553270961979448,-0.0518322163284359,-0.03869851093455878,0.02817681557179856,-0.0919766099826995,0.05145556292796703,0.0034714446953562593,0.07347870310626274,-0.04439454200598647,0.01158278787946233,0.03500611173361535,-0.016469493606485534,-0.001570912665413846,-0.00954261617004951,-0.0023529444964878908,2,0.193600356578827,0.734035611152649,0.229602605104446,0,0.299134492874146,3,0.09514053165912599,3,0.382755100727081,0.474945187568665,0.053487371653319,3,0.15367089211940801,0
61,2.0,1.0,31.0,5.0,3.0,3.0,17605723.666401897,0.050542701652754894,0.0439854696062405,0.12893963951067533,-0.027817545638434842,0.09358562466093016,0.01750007089577835,0.003938815607674066,-0.030316349108898147,0.07468841340109965,0.05876046788228178,0.025763757695376997,-0.09340964659727592,0.006982085885453138,0.03600671399760412,-0.014034728418519141,-0.026786844000791288,0.0057405297477184265,-0.02891743051560318,0,0.05460170283913599,0.741662740707397,0.134904071688652,0,0.113673612475395,1,0.16010081768035903,1,0.34395295381546004,0.31670805811882,0.069693312048912,1,0.27037051320076,0
62,2.0,1.0,32.0,4.0,4.0,1.0,17610115.4308182,0.07698948672124112,0.05673051022105055,0.1053728681294264,-0.05762544710493367,-0.006582663465737807,-0.04493769501369567,-0.017708455280283555,-0.0872176027907618,-0.027184040772751487,0.03708684492044071,0.03325487797051846,0.0013829158381974069,0.010699545742995297,0.046808072151408704,0.03183475627320448,-0.011534035445274744,0.0025369145986532276,0.03948607849576788,1,0.209808856248856,0.656020164489746,0.24208541214466103,0,0.21384078264236397,6,0.086758621037006,6,0.29632532596588107,0.416442841291428,0.05210809409618401,6,0.198199778795242,0
63,2.0,1.0,32.0,4.0,4.0,3.0,17613802.457476396,0.0630102412694264,-0.041891883603041385,0.12185942277477094,0.040484139594741446,0.0025807516798521716,0.05268010677860366,0.034722939598295734,-0.047327198133525976,0.03708149307836129,0.0356921371910339,-0.04647061620189913,-0.0025929522847890104,0.009762652065035763,0.03568552310406967,-0.009527862791450846,-0.04120755109416291,-0.024166599025531383,-0.0460926896344863,0,0.07391911745071401,0.787027895450592,0.252445310354233,0,0.08675852417945899,0,0.20221638679504397,0,0.49507573246955894,0.833964467048645,0.015252422541379998,0,0.29411411285400396,0
64,2.0,1.0,33.0,2.0,3.0,1.0,17624359.3634696,0.0452015839697642,0.0723025339105779,0.05370443677852415,-0.06658809693403564,0.13483985575801455,-0.010121601993382039,-0.01791687049170869,-0.06722583266849477,0.013596746006777273,0.08552604159306629,0.003960705551294351,-0.05629475014948872,0.010374001243812993,0.05731008201712711,-0.01878931863167321,-0.04139581058135354,0.0023905633124002026,0.0835086542684851,0,0.054006289690733005,0.6651848554611209,0.20462180674076103,0,0.13654237985610998,1,0.179891735315323,1,0.405006349086762,0.48282214999198897,0.021280448883772,1,0.14354278147220598,0
65,2.0,1.0,33.0,2.0,3.0,3.0,17628144.8326579,0.05818248953611819,0.10569478100274511,0.004375563378224874,0.040034676539684115,-0.05469849306581084,0.15955472163641335,0.06700521098680882,-0.12173355798275028,-0.11678303504349168,0.030335312353428248,-0.011806416622023657,-0.05012851140575522,0.010197941393353269,0.03595747574691557,0.023627823651467896,-0.01754473465678403,-0.03237793409066152,0.06576719045985786,0,0.063893131911755,0.545264303684235,0.135421216487885,0,0.136374071240425,3,0.275874495506287,3,0.348949551582336,0.4672094881534579,0.0,3,0.131546586751938,0
66,2.0,1.0,34.0,3.0,3.0,1.0,17632602.4557987,0.10544057840042845,0.05377639543775631,-0.14127965579149293,0.011093461707137205,0.1122010719207855,-0.03540820594237697,0.014497771302026832,-0.13066331125706404,-0.07153204413891079,0.03724645045727678,-0.023135284866583464,-0.06984745816358758,0.008575574882678258,0.08082905142737438,-0.03591694922336911,-0.10829082720073747,-0.01564637533407384,0.0645223105548944,0,0.027254303917289,0.6807628870010379,0.133516758680344,0,0.183131277561188,9,0.27509889006614696,9,0.349455446004868,0.543114006519318,0.001263339305297,9,0.147227898240089,0
67,2.0,1.0,34.0,3.0,3.0,3.0,17636488.759090602,0.08490520693256916,0.042277545495995765,-0.08947858866423909,-0.14000264408336394,0.09250886719095297,-0.08448366425721635,-0.0025980796730089416,-0.07732215140282318,-0.01693881417030511,0.07624557073193995,-0.007906930981016662,-0.08171314073438722,0.009774604158536739,0.16519784360080514,-0.13234826342159062,0.23210522752880855,-0.11274961516778877,0.06862153949993234,0,0.052322179079056,0.677410900592804,0.185502126812935,0,0.169801086187363,7,0.180021166801453,7,0.49851930141448997,0.36967253684997603,0.00053130555898,7,0.191651329398155,0
68,2.0,1.0,35.0,1.0,4.0,1.0,17646609.938217603,0.09941330156551867,0.10076057548213098,-0.08082642737078095,0.12177245271861654,-0.060334100483384424,0.06216142569593504,0.022030950191163915,-0.05253985102751767,0.07781280501256453,0.07207841223799798,-0.0010748842899327507,-0.14236827420268913,0.010275029143982824,0.06342919538748373,-0.03606665093589362,-0.05584442218193158,-0.05624849759435524,-0.002895632976115806,0,0.037604548037052,0.757574915885925,0.213360637426376,0,0.17244607210159302,1,0.15888114273548098,1,0.483750998973846,0.4714662134647371,0.012708386406303002,1,0.196082502603531,0
69,2.0,1.0,35.0,1.0,4.0,3.0,17650432.3020892,0.08371895250281604,-0.025569738491503326,0.012864468752690261,0.0775685649083583,0.06283166770593301,0.09045171797884215,0.018390290398495057,-0.09441862089897596,-0.020552657958379118,0.05770685143983488,-0.049894596159106255,-0.06454878564969123,0.008599541830870057,0.03967237063203255,-0.010031536432887015,-0.04711492059901496,0.005449922512092245,0.048026898802608825,0,0.022232634946704,0.561771988868713,0.240904420614242,0,0.187041461467743,5,0.252972185611725,5,0.484948843717575,0.678510427474976,0.028179969638586003,5,0.330719232559204,0
70,2.0,1.0,36.0,3.0,3.0,1.0,17658038.4655182,0.056048946642347115,0.01413502087663096,0.0016008986796981473,-0.10184493914304468,0.023797420010815504,-0.05372401157354327,-0.009350597138882942,0.0171896120598052,0.12785406749982042,0.0985059656671999,0.024712067659892683,-0.068767225383859,0.00967786817098898,0.08608425191424432,-0.04890216064070388,0.06459527284476126,0.04332140059305658,0.046526563809544036,1,0.129750341176987,0.680610716342926,0.22390952706337,0,0.22038213908672302,4,0.11785466223955199,4,0.392923414707184,0.390593528747559,0.017724337056279,4,0.11088251322507901,0
71,2.0,1.0,36.0,3.0,3.0,3.0,17662561.5796548,0.10290251414389778,0.02725382787368017,-0.017073511817045105,-0.08299236074371605,0.10650383377198147,-0.09334853175718955,-0.0008735797678693682,0.021223844630333617,-0.029211546257058192,0.16583454398491362,-0.05370156942823831,-0.0637406665738831,0.012488715509046379,0.07720556848282413,-0.0525770277355486,-0.0872704474828219,-0.1376921589910998,0.014813635867178678,0,0.051178473979235,0.6660834550857541,0.22651597857475303,0,0.18904222548007998,7,0.11166901886463199,7,0.37049433588981606,0.36295267939567605,0.017949514091015,7,0.21671625971794103,0
72,2.0,1.0,37.0,2.0,3.0,1.0,17674292.8569148,0.10501065918386517,0.006256143028068927,-0.08139070941123955,0.08125760985016107,-0.08813759820381745,0.07009983968465411,-0.010443366366159449,0.0001633616617670237,0.06893240215158629,0.07240330804712097,-0.012489380809208422,-0.06639861618304155,0.010472528905721168,0.10173231973344202,-0.0674471560284785,-0.04245564115569066,0.19608227679928916,0.019208060807285883,0,0.03972135484218601,0.7677402496337891,0.22671963274478898,0,0.194354668259621,8,0.149999231100082,8,0.37041231989860496,0.36521518230438205,0.05988647416234,8,0.19418419897556302,0
73,2.0,1.0,37.0,2.0,3.0,3.0,17679688.909373198,0.06862529870548743,-0.08811791418747424,0.0673616341019397,0.0048178913528404395,0.08944362864102774,-0.08761037412098262,-0.011389028379639244,0.0049901868801928,0.016430159560861073,0.13388094248557647,-0.03247759097813296,-0.09269407115056627,0.009186743002651642,0.028326067723729243,-0.013309229677956681,-0.029130367520686044,-0.005092460336692358,-0.051547866063532954,0,0.03544158115983,0.758261501789093,0.114986181259155,0,0.148864522576332,1,0.168665245175362,1,0.35759899020195,0.217332616448402,0.005314275622367999,1,0.20841184258460999,0
74,2.0,1.0,38.0,1.0,3.0,1.0,17690512.653711602,0.033708057218444124,0.07097175232842172,0.012567236134171517,-0.10030488683918629,0.03197618926155663,0.030097524969324156,0.034741065226850734,-0.05885997481696466,0.05794909580951439,0.08710872004244224,0.03487811518589067,-0.018124358027823737,0.011879328328231235,0.09016906151484408,-0.05355623802065142,-0.03023879362026558,-0.008603284053564425,0.10296417230481696,2,0.14931650459766402,0.871710777282715,0.24068349599838298,0,0.40420848131179793,1,0.21504715085029602,1,0.5111249089241029,0.6032036542892459,0.032287001609802,2,0.074743330478668,0
75,2.0,1.0,38.0,1.0,3.0,3.0,17694164.5151559,0.037403946639720236,0.11046294070372685,0.04476584125875445,-0.03645635852488519,0.10935090263805407,0.051720566272735406,0.021423605699153716,-0.14381092217579247,-0.052676854731280816,0.0288568417328823,0.10598507774508101,0.01003064137592455,0.009133739693122676,0.07548113802589258,-0.008104438093085045,-0.07934694163857083,-0.0678532374486948,0.034902485174278464,2,0.26782897114753695,0.668482542037964,0.160951033234596,0,0.28856548666954,1,0.23741120100021398,1,0.510228931903839,0.441208630800247,0.009181519970298,2,0.00605048937723,0
76,2.0,1.0,39.0,1.0,3.0,1.0,17705223.765804604,0.07634684573221732,0.12352528936552234,0.006670609341245585,-0.04801001132075533,0.14888734432700343,-0.02397641354082274,0.0559341395207162,-0.06264564493829976,0.07204674902297484,0.05739430176588349,0.021832231292091765,-0.13126047627638165,0.009912116939733498,0.04054179123470468,-0.010696738488534745,-0.018728997509544477,-0.01070842869036973,0.05229226397335031,0,0.051508165895939005,0.8153772950172421,0.232579246163368,0,0.19950598478317302,1,0.147180333733559,1,0.502464294433594,0.47506955265998796,0.06586754322052,1,0.08759251981973701,0
77,2.0,1.0,39.0,1.0,3.0,3.0,17709145.310667604,0.0707629077842671,-0.06793596614866174,-0.03365964808905599,-0.03287682811366509,-0.0576446588334931,-0.046514567919953696,0.0004479851688794448,-0.1329168604018852,-0.05058698030287586,0.1129660728483625,0.06850786966669874,-0.07918882083172064,0.010870342608237214,0.04777894881863573,-0.015648040715159232,-0.04725134791265959,-0.017722821447242774,-0.031397042570963145,1,0.39479523897171004,0.655190050601959,0.24689768254756897,0,1.0,4,0.200394511222839,4,0.531799256801605,0.30174171924591103,0.0018875369569289998,4,0.22938653826713604,0
78,2.0,1.0,40.0,4.0,4.0,1.0,17733979.519483898,0.04283525024883127,0.016277814092751624,0.05536827182336705,-0.015417121814828018,0.0062142839229092665,0.1296151541468309,0.002217188671212134,-0.006617239396739871,0.038789949845284874,0.15031507300437505,-0.02912311187318199,-0.0601079338060461,0.012805788052018364,0.06152043615678813,-0.018946873568437314,0.06027002113643059,-0.0036827444210213536,0.03487457557037745,1,0.192530319094658,0.766262769699097,0.269141107797623,0,0.225082382559776,2,0.162411704659462,2,0.4652232825756071,0.597920596599579,0.06989599019289,2,0.24481211602687802,0
79,2.0,1.0,40.0,4.0,4.0,3.0,17738167.974577803,0.07908621616604132,-0.05987818072949276,-0.02412241576237944,0.04844699843731636,0.04752282215050176,0.019991503894223783,-0.0038194837211551307,0.025358196598238764,0.10168635022331993,0.08513718799583754,-0.06032164896232266,0.02638165528452636,0.009195220153252744,0.0643766531356339,-0.02985858941674166,-0.08540196942454033,-0.10642705757333477,-0.04110921465512597,0,0.266150951385498,0.8029994964599609,0.33859568834304804,0,0.50125926733017,1,0.119747392833233,1,0.389983922243118,0.78956800699234,0.035146281123161004,1,0.15901187062263503,0
80,2.0,1.0,41.0,4.0,4.0,1.0,17748355.573734898,0.06651319553217275,0.14517552787961452,-0.019617799462234554,0.10648809894727718,-0.044902255945368647,0.07386124549487195,-0.004542429291720259,0.031297709056468885,0.07880440426095925,0.14541234848336412,0.011634851379546462,-0.04595617132519824,0.010889949733173416,0.05223293517979308,-0.014248449735062596,-0.04542157129643916,-0.027616184108171748,0.01672229358259248,1,0.1363165974617,0.7244287729263309,0.187075391411781,0,0.18136091530323004,0,0.206079423427582,0,0.47241881489753706,0.46548184752464294,0.0,1,0.08574402332305901,0
81,2.0,1.0,41.0,4.0,4.0,3.0,17752009.037758898,0.048242407070902577,0.11507120110670535,0.022203081554949683,-0.04695950866536334,-0.020555407092499096,0.07681229446158025,0.0060658316486797165,-0.004269077060846771,-0.006447047625621623,0.1184697632001614,-0.04517168804120807,0.09145391042809309,0.012516448775573374,0.05687872988748027,0.009746309234345534,-0.037346715269809,0.07143493175877208,0.015048430258260165,1,0.16436189413070698,0.7969534397125241,0.23557828366756398,0,0.21380114555358898,2,0.257838249206543,2,0.3751169145107271,0.756826043128967,0.0075792544521389995,2,0.057238806039095,0
82,2.0,1.0,42.0,3.0,4.0,1.0,17775636.1898695,0.050825934047403036,0.17473090428668686,0.08332617752830354,-0.06718144779759634,-0.029927623733799383,0.02779149364395257,0.06439713238163967,-0.040655022519056436,0.089277840896117,-0.0042405506232034915,0.1242370394337014,-0.008258996406939067,0.009712695830561429,0.05668213124157544,-0.013796306443050339,-0.007782424062772293,-0.058119306011759866,0.10392741715467979,1,0.20306821167469,0.6739913821220401,0.21390002965927102,0,0.25321105122566195,1,0.078880749642849,1,0.37130656838417103,0.385368943214417,0.0074937683530150005,1,0.0,0
83,2.0,1.0,42.0,3.0,4.0,3.0,17779287.5359563,0.08997032396805334,0.09445175207856207,-0.03577923434785725,-0.06940520324361008,-0.07882825051863837,-0.050523686652978975,0.04960243781300524,-0.019539970917582857,0.08561316916139389,0.020588952487530236,-0.0014524625588980384,-0.042529114707443076,0.009445828894011283,0.05930242882697323,-0.030023659033745646,-0.06530376602921574,-0.05437755559190838,0.04483249116890839,0,0.05527791380882299,0.777511358261108,0.13925758004188502,0,0.171714901924133,2,0.24725115299224898,2,0.439487427473068,0.6780242323875431,0.009906779974699,2,0.127600237727165,0
84,2.0,1.0,43.0,4.0,4.0,1.0,17783611.975914396,0.09814209520384959,0.15743409516631,0.08277466777323396,0.09417598006752727,0.010577121938272881,-0.005879106124193051,-0.013385626362551774,-0.07961844979711688,-0.00256582754352252,0.07975903598497941,-0.001547244705904061,-0.09671847147657121,0.008602844895907468,0.050964373459293486,-0.0190901821670623,-0.056429815547549354,-0.020392743179767036,0.06044352509318468,0,0.061566404998303,0.8099046945571899,0.17226316034793898,0,0.14250423014164001,12,0.119676545262337,12,0.34361362457275396,0.343494862318039,0.003594204550609,12,0.17229895293712602,0
85,2.0,1.0,43.0,4.0,4.0,3.0,17788505.1443929,0.0627409542049342,0.04577290364727632,-0.1035704307584422,-0.021880217307926438,0.039466686793071096,0.041070639955599925,0.0539877704551814,0.011866253486574233,0.09405388197494959,0.023447548471329117,0.010468192078337895,0.01837051482309273,0.012837690825672722,0.03923124156855146,-0.0125069309039672,-0.04175816103862083,-0.030055460690301582,0.011884597475515152,1,0.11187905073165899,0.804185688495636,0.22007581591606099,0,0.210835427045822,4,0.29073086380958596,4,0.46817925572395297,0.687783122062683,0.033227220177651,4,0.098928734660149,0
86,2.0,1.0,44.0,3.0,3.0,1.0,17799429.4427147,0.0417325885836241,0.04043003062195519,0.026792173724980783,-0.1060243424023204,0.06881433688019378,-0.01695493319066187,0.0499723225186172,-0.05482209633380168,0.010884388900443577,0.07561100167120596,0.0119139680380728,-0.06630769854412949,0.00923369651947299,0.03632310456603727,0.010497137444343352,-0.019157846984784295,-0.018310614268864742,0.05353836588114884,0,0.080279164016247,0.777196764945984,0.146744608879089,0,0.19372172653675102,3,0.20359948277473397,3,0.5171008706092829,0.464195191860199,0.004306812305003,3,0.069905713200569,0
87,2.0,1.0,44.0,3.0,3.0,3.0,17803552.413489003,0.07951572856526075,-0.07499763556778512,-0.019640187447504936,-0.07251098865662137,0.06908544741870168,-0.05323656540922053,0.003989634796661611,0.006441790305260703,0.013232874142925486,0.09169071830535605,-0.0244031975966892,-0.022765924329263904,0.009512688403929388,0.0236401830148773,-0.0013733549977942947,-0.021429191873137944,0.0015977768537855054,-0.08712281206373287,1,0.11948664486408198,0.816697061061859,0.14408920705318498,0,0.23708780109882396,3,0.15414457023143802,3,0.298315316438675,0.515235781669617,0.0,3,0.125654622912407,0
88,2.0,1.0,45.0,2.0,4.0,1.0,17814175.1473565,0.07088542979790283,0.004749504722139416,0.15934967476521733,0.08125005265108871,0.07922634659089824,0.0385284147235506,-0.016576039870267786,-0.009068659275771806,0.042360164924177435,0.10812826386246219,0.050615072778537086,0.022124047832146134,0.008164038089884675,0.04700821896739134,0.008647750075701182,-0.02180380909186356,0.018931269994093825,0.05766190730738673,1,0.258937805891037,0.6098945736885071,0.252616494894028,0,0.2635318338871,4,0.10357270389795299,4,0.345247238874435,0.463962554931641,0.017689578235149,4,0.079009979963303,0
89,2.0,1.0,45.0,2.0,4.0,3.0,17818097.0478385,0.07707709982661841,-0.09480101835299938,0.011660574958207616,-0.03943648990640353,0.08449366853809027,-0.08911256167967413,-0.0005997386677353118,-0.048815830819245024,-0.13409624255829972,0.15530810439094747,-0.1779467069819738,0.0862859322987076,0.012264453372584427,0.10149453484968479,-0.0748826602481577,-0.062465598918521936,-0.10449192474606026,0.0320101687516801,0,0.061791971325874,0.628531455993652,0.533619999885559,0,0.389099806547165,1,0.161814600229263,1,0.430306494235992,0.901885330677032,0.343636572360992,1,0.23029704391956304,0
90,2.0,1.0,46.0,5.0,3.0,1.0,17844035.7468277,0.03987677874535641,0.0357971909309218,0.0546507853597637,-0.0018025525254382066,-0.06244376008840261,0.0812839275739622,0.007858853434571114,-0.04409640055205975,0.07720127532414732,-0.010471351773664163,0.07018389638665018,0.004321321597331057,0.011408256229598259,0.056339492284508574,-0.02736136340204461,-0.029921249071420863,-0.04454970075060675,0.032686215289551186,1,0.11568775027990302,0.838918328285217,0.251627951860428,0,0.303555965423584,1,0.22887222468853,1,0.32584065198898304,0.436893165111542,0.012716809287667,1,0.056742567569018,0
91,2.0,1.0,46.0,5.0,3.0,3.0,17847822.021783102,0.06380689333642862,-0.0030048095078185374,-0.0011931343398578144,-0.12046630573651605,-0.09614936882455108,0.016583852600469746,-0.012766871923190018,-0.04309456566312476,0.0833723389289008,-0.003979428390914276,0.032983630134766566,-0.026576524558690216,0.008618274924078498,0.1674018879830205,-0.11832916624829594,0.29271220544683463,-0.13347990384906544,0.07355228958871603,1,0.10901743173599199,0.9217736124992371,0.210396513342857,0,0.180073335766792,3,0.17367666959762598,3,0.320962905883789,0.524505972862244,0.0,3,0.257832437753677,0
92,2.0,1.0,47.0,2.0,3.0,1.0,17856534.088356197,0.05066150967994896,-0.03552974287648387,0.04086403380032776,-0.04898384687097574,-0.09601662495323068,0.10818701262106761,0.061757859613764045,-0.11758533004556827,-0.026798323842014863,-0.07321159562417194,0.016280265483316226,-0.08019005986310065,0.00801957930361827,0.03362004371131755,-0.03248691731291382,-0.012493647889615416,0.039018854262111005,-0.09811381353373874,0,0.0,0.8865908980369571,0.226855307817459,0,0.066879309713841,0,0.09156480431556697,0,0.158545956015587,0.391406536102295,0.017978973686694998,0,0.41034707427024797,0
93,2.0,1.0,47.0,2.0,3.0,3.0,17860489.9392591,0.09760244478426551,-0.12845392688845544,-0.020892705967608057,-0.1512293076499914,0.06574898772965666,0.007839626262360911,-0.004547242747397294,-0.028048463521939432,-0.07076328326937754,0.056172078690684635,0.005877338133818961,0.035250368929418144,0.006325585688244375,0.04102804425216538,-0.016354556783514586,-0.036808260966783655,0.009458300748456024,-0.1280279365172074,1,0.31842583417892495,0.8504433631896969,0.207786351442337,0,0.827218472957611,1,0.11090306192636501,1,0.19995406270027202,0.398186326026917,0.0,1,0.19779361784458202,0
