,session,session_type,question,question_type,record_flag,answer_index,timestamp,EyeBlink_L_max,EyeBlink_R_max,JawOpen_max,LipsLowerDown_var,EyeBlink_R_var,EyeBlink_L_var,LipsLowerDown_max,LipsUpperClose_max,LipsUpperClose_skew,EyeOpen_R_var,LipsUpperClose_kurt,EyeIn_R_skew,EyeBlink_R_mean,JawOpen_var,MouthDimple_L_max,EyeOpen_R_max,EyeIn_R_var,LipsStretch_R_max,EyeIn_R_min,LipsStretch_R_mean,EyeBlink_R_avg_level,EyeBlink_L_avg_level,EyeBlink_L_ratio,LipsFunnel_avg_length,LipsStretch_R_avg_level,EyeBlink_R_ratio,LipsStretch_L_avg_level,LipsPucker_avg_level,EyeBlink_R_avg_length,LipsStretch_R_ratio,avg_volume,LipsPucker_ratio,EyeOut_L_avg_level,MouthDimple_R_avg_level,EyeIn_R_avg_level,ChinUpperRaise_ratio,LipsStretch_L_avg_length,ChinUpperRaise_avg_length,EyeIn_R_ratio,LipsLowerClose_avg_level,EyeBlink_L_fast_change_ratio,ChinUpperRaise_slow_change_ratio,ChinUpperRaise_change_ratio,EyeBlink_L_change_ratio,LipsFunnel_change_ratio,EyeSquint_L_fast_change_ratio,LipsLowerDown_fast_change_ratio,EyeSquint_L_change_ratio,LipsFunnel_slow_change_ratio,JawOpen_fast_change_ratio,LipsUpperClose_change_ratio,audio_rms_change_ratio,LipsLowerClose_slow_change_ratio,MouthSmile_R_fast_change_ratio,MouthSmile_R_slow_change_ratio,LipsLowerDown_slow_change_ratio,EyeBlink_R_fast_change_ratio,EyeSquint_L_slow_change_ratio,EyeOpen_R_change_ratio,EyeOut_L_fast_change_ratio,smiles_left,blinks_left,blinks,blinks_right,smiles,smiles_right
52,2.0,1.0,27.0,5.0,3.0,1.0,17519160.4518624,0.27651634812355,0.179697185754776,0.2635438144207,0.012091107738783856,0.0014256264445239497,0.003435077735275205,0.43272185325622603,0.08447547256946601,1.538178170793169,0.0050953997808389365,1.37861008790802,1.0254351414980023,0.022296538377234464,0.006688324611586753,0.007420558482409001,0.268918395042419,0.0012666962455250637,0.13313689827919,0.61089277267456,0.04973330987447227,0.2810457516339869,0.2352941176470588,0.2692307692307692,2.3333333333333335,0.4640522875816993,0.4230769230769231,0.5098039215686274,0.1437908496732026,2.111111111111111,0.7884615384615384,27.791666666666668,0.19230769230769232,0.6013071895424836,0.42483660130718953,0.5098039215686274,0.19230769230769232,4.0,1.4,0.7692307692307693,1.0,0.0196078431372549,0.0392156862745098,0.19607843137254902,0.0784313725490196,0.3333333333333333,0.0784313725490196,0.09803921568627451,0.17647058823529413,0.09803921568627451,0.0,0.43137254901960786,0.27450980392156865,0.0392156862745098,0.13725490196078433,0.19607843137254902,0.0392156862745098,0.3137254901960784,0.09803921568627451,0.19607843137254902,0.0196078431372549,1,1,1,1,0,0
53,2.0,1.0,27.0,5.0,3.0,3.0,17522546.415777802,0.9144873023033141,0.438626497983933,0.160582393407822,0.00797780036270939,0.007509803366758798,0.034301813879366545,0.371671110391617,0.173768594861031,2.119111777948668,0.003910096406338758,5.591315300536779,0.521916981245721,0.024231941818054492,0.0016132069175375254,0.006471634376794001,0.218107014894485,0.0010134286717360433,0.24768593907356304,0.691609919071198,0.14390662141238997,0.06422018348623854,0.06422018348623854,0.07017543859649122,3.0,0.7431192660550459,0.07017543859649122,0.5229357798165137,0.3394495412844037,2.0,0.7368421052631579,25.458333333333332,0.2807017543859649,0.6697247706422018,0.7155963302752294,0.7247706422018348,0.052631578947368425,5.0,1.0,0.6666666666666666,0.0,0.034482758620689655,0.034482758620689655,0.10344827586206896,0.05172413793103448,0.10344827586206896,0.27586206896551724,0.06896551724137931,0.29310344827586204,0.034482758620689655,0.10344827586206896,0.3103448275862069,0.20689655172413793,0.0,0.20689655172413793,0.05172413793103448,0.034482758620689655,0.034482758620689655,0.017241379310344827,0.5689655172413793,0.08620689655172414,0,0,0,0,0,0
54,2.0,1.0,28.0,5.0,3.0,1.0,17529719.1276655,0.056347105652094,0.063679113984108,0.373247921466827,0.022007245512975792,0.00013154021270114037,0.0002988370550321814,0.561647713184357,0.076510444283485,2.5405426810686893,0.006238171968086795,6.7769490160097305,1.1994422073534607,0.0034977511595934794,0.007694579626643493,0.055844843387604,0.292111724615097,0.0010398125110991027,0.237755343317986,0.6378803253173829,0.12303207702934754,0.5483870967741936,0.48387096774193555,0.8936170212765959,3.0,0.5268817204301076,0.9787234042553191,0.8387096774193549,0.0967741935483871,1.25,0.574468085106383,31.0,0.08510638297872343,0.5053763440860216,0.6881720430107526,0.3548387096774194,0.7446808510638298,4.666666666666667,13.0,0.3829787234042553,0.0967741935483871,0.14285714285714285,0.08163265306122448,0.1836734693877551,0.2653061224489796,0.12244897959183673,0.0,0.02040816326530612,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.20408163265306123,0.1836734693877551,0.061224489795918366,0.08163265306122448,0.02040816326530612,0.08163265306122448,0.10204081632653061,0.04081632653061224,0.42857142857142855,0.1836734693877551,0,0,0,0,0,0
55,2.0,1.0,28.0,5.0,3.0,3.0,17533168.4520926,0.035346865653992005,0.0,0.30624327063560497,0.015043637653701947,0.0,5.07397684663243e-05,0.47760191559791604,0.054563205689192006,1.5017668434002804,0.003622184591853337,2.0149429742755243,0.2992574144165181,0.0,0.007840649242155348,0.026712531223893,0.261273503303528,0.000454496251369562,0.22559243440628,0.694506227970123,0.14122015972518268,0.0,0.05031446540880503,0.09259259259259259,3.5,0.39622641509433965,0.0,0.44654088050314467,0.40880503144654085,0.0,0.6666666666666666,31.416666666666668,0.9629629629629629,0.4213836477987421,0.4213836477987421,0.2578616352201258,0.7777777777777778,8.0,2.3333333333333335,0.4074074074074074,0.006289308176100628,0.07547169811320754,0.1320754716981132,0.3584905660377358,0.1509433962264151,0.11320754716981132,0.1320754716981132,0.03773584905660377,0.22641509433962265,0.11320754716981132,0.11320754716981132,0.5094339622641509,0.16981132075471697,0.0,0.16981132075471697,0.16981132075471697,0.07547169811320754,0.0,0.09433962264150944,0.5660377358490566,0.39622641509433965,0,0,0,0,0,0
56,2.0,1.0,29.0,4.0,3.0,1.0,17539537.5022121,0.230872735381126,0.050374805927277,0.26590222120285,0.01659168599612178,0.0002488490306507341,0.0033485443351390955,0.47073104977607705,0.021144222468138,1.5870372367007377,0.002474354957195192,1.4135928056258762,1.4416092273436867,0.012823357485325636,0.004041992084181188,0.108789905905724,0.15186055004596696,0.0023693722277272097,0.274145990610123,0.5989999771118161,0.15915883182570706,0.43209876543209874,0.39506172839506176,0.4878048780487805,1.6666666666666667,0.7407407407407407,0.43902439024390244,0.8395061728395061,0.54320987654321,1.6666666666666667,0.7073170731707317,27.166666666666668,0.9512195121951219,0.6666666666666667,0.7407407407407407,0.654320987654321,0.7560975609756098,4.6,3.0,0.5609756097560976,0.0,0.325,0.15,0.2,0.35,0.15,0.0,0.05,0.0,0.05,0.225,0.45,0.25,0.0,0.2,0.225,0.075,0.225,0.0,0.3,0.175,1,1,1,0,0,0
57,2.0,1.0,29.0,4.0,3.0,3.0,17543155.949290197,0.078594475984573,0.0,0.264039099216461,0.006021867140433249,0.0,0.0006854696919964381,0.29669871926307695,0.05138143524527599,1.1323718068682955,0.006146875215587275,0.35923259188234846,0.5243941078459434,0.0,0.004622340210376813,0.02289111353457,0.311248004436493,0.0004939707625907723,0.19165483117103602,0.632413744926453,0.11791102714836602,0.0,0.14965986394557823,0.24,4.0,0.46258503401360546,0.0,0.435374149659864,0.3333333333333333,0.0,0.6,27.0,0.62,0.4013605442176871,0.3469387755102041,0.564625850340136,0.48,2.0,1.75,0.74,0.0,0.24489795918367346,0.24489795918367346,0.3673469387755102,0.32653061224489793,0.10204081632653061,0.0,0.02040816326530612,0.0,0.08163265306122448,0.16326530612244897,0.5510204081632653,0.14285714285714285,0.0,0.2653061224489796,0.20408163265306123,0.061224489795918366,0.0,0.0,0.6326530612244898,0.16326530612244897,0,0,0,0,0,0
58,2.0,1.0,30.0,5.0,4.0,1.0,17548049.4266892,0.43330147862434404,0.23507778346538502,0.345477789640427,0.014452646109363474,0.0022175282520747624,0.007496782589817853,0.46261325478553794,0.066784709692001,1.3587505368086221,0.00011730848960072603,1.0635198680916087,-0.24041139503133072,0.03990448748723412,0.007592649509803031,0.034003287553787,0.053198400884867006,0.0008502261432119743,0.290101289749146,0.5244051814079279,0.18431292494881107,0.27741935483870966,0.5483870967741935,0.8771929824561403,2.6666666666666665,0.567741935483871,0.42105263157894735,0.41290322580645167,0.3935483870967742,1.8,0.7017543859649122,30.833333333333332,0.9473684210526315,0.5870967741935484,0.4774193548387097,0.5290322580645161,0.9122807017543859,3.1666666666666665,6.0,0.6842105263157895,0.0,0.2833333333333333,0.2,0.21666666666666667,0.3,0.1,0.0,0.06666666666666667,0.0,0.03333333333333333,0.11666666666666667,0.2833333333333333,0.16666666666666666,0.0,0.05,0.08333333333333333,0.03333333333333333,0.2833333333333333,0.0,0.2833333333333333,0.1,3,3,3,2,0,0
59,2.0,1.0,30.0,5.0,4.0,3.0,17552438.291772597,0.478938400745392,0.208060026168823,0.342654943466186,0.04523697185575433,0.0022062933283308254,0.010858909759092055,0.785350143909454,0.093587689101696,2.003562186833243,0.003243577949198243,3.3764190641660865,1.2512470944884122,0.02027713523532911,0.007352949691609984,0.047522339969874,0.236567303538322,0.002541090755136704,0.268216580152512,0.5708957314491271,0.17806170112005645,0.33644859813084116,0.691588785046729,0.7307692307692307,2.5,0.7943925233644861,0.28846153846153844,0.36448598130841126,0.5794392523364487,2.0,0.7115384615384616,26.875,0.6730769230769231,0.5327102803738318,0.7476635514018692,0.4953271028037383,0.21153846153846154,4.0,1.2857142857142858,0.5384615384615384,0.05607476635514019,0.17647058823529413,0.29411764705882354,0.3333333333333333,0.17647058823529413,0.13725490196078433,0.0,0.058823529411764705,0.0,0.0392156862745098,0.09803921568627451,0.23529411764705882,0.19607843137254902,0.058823529411764705,0.13725490196078433,0.09803921568627451,0.0784313725490196,0.0196078431372549,0.0,0.37254901960784315,0.0196078431372549,1,1,1,1,0,0
60,2.0,1.0,31.0,5.0,3.0,1.0,17602139.625889603,0.299134492874146,0.193600356578827,0.229602605104446,0.012342490115383077,0.0018991395206780224,0.00346676886785576,0.474945187568665,0.09514053165912599,1.6851790230532024,0.0008235320276011782,1.6595339120660992,-0.3272851202297124,0.04291651205759568,0.003181783553906559,0.053487371653319,0.15367089211940801,0.0014078067346024543,0.382755100727081,0.734035611152649,0.2557539044547889,0.39830508474576276,0.5423728813559322,0.6034482758620691,3.8333333333333335,0.4915254237288136,0.6034482758620691,0.7372881355932204,0.8135593220338984,1.75,0.5862068965517241,32.458333333333336,0.7758620689655172,0.6016949152542374,0.5677966101694916,0.652542372881356,0.49999999999999994,3.125,3.375,0.7931034482758621,0.9830508474576272,0.1724137931034483,0.034482758620689655,0.27586206896551724,0.3103448275862069,0.1896551724137931,0.08620689655172414,0.05172413793103448,0.13793103448275862,0.034482758620689655,0.034482758620689655,0.3275862068965517,0.25862068965517243,0.034482758620689655,0.25862068965517243,0.1724137931034483,0.034482758620689655,0.3275862068965517,0.05172413793103448,0.13793103448275862,0.13793103448275862,3,3,3,2,0,0
61,2.0,1.0,31.0,5.0,3.0,3.0,17605723.666401897,0.113673612475395,0.05460170283913599,0.134904071688652,0.0027015973402407275,0.00030409989608590264,0.0015906460841079019,0.31670805811882,0.16010081768035903,0.9301998268518907,0.0037611748988668377,0.19499232415818968,0.40222701302807207,0.015508405559767898,0.0006178492021898443,0.069693312048912,0.27037051320076,0.00035983033128259186,0.34395295381546004,0.741662740707397,0.2628016468041982,0.33333333333333337,0.2368421052631579,0.41025641025641024,4.0,0.43859649122807026,0.48717948717948717,0.6228070175438597,0.44736842105263164,1.4444444444444444,0.6923076923076923,19.791666666666668,0.717948717948718,0.46491228070175444,0.3859649122807018,0.4912280701754386,0.38461538461538464,3.8333333333333335,1.6666666666666667,0.717948717948718,0.052631578947368425,0.18421052631578946,0.18421052631578946,0.39473684210526316,0.2631578947368421,0.18421052631578946,0.0,0.02631578947368421,0.0,0.05263157894736842,0.05263157894736842,0.2631578947368421,0.21052631578947367,0.05263157894736842,0.15789473684210525,0.23684210526315788,0.42105263157894735,0.3157894736842105,0.0,0.23684210526315788,0.21052631578947367,1,1,1,0,0,0
62,2.0,1.0,32.0,4.0,4.0,1.0,17610115.4308182,0.21384078264236397,0.209808856248856,0.24208541214466103,0.011805756049884328,0.0024449129251553135,0.0038808661608996293,0.416442841291428,0.086758621037006,0.1218136500619675,0.004091833155382989,-1.3775098352239588,-0.9030726898948519,0.03705217082015414,0.005223755495628319,0.05210809409618401,0.198199778795242,0.00426167804925753,0.29632532596588107,0.656020164489746,0.17024547166229054,0.44444444444444436,0.6180555555555556,0.9183673469387755,3.75,0.5347222222222222,0.7142857142857143,0.5555555555555556,0.5069444444444444,5.6,0.673469387755102,30.208333333333332,0.7755102040816326,0.5972222222222222,0.16666666666666666,0.5208333333333333,0.8367346938775511,3.7142857142857144,2.0,0.7346938775510204,1.0,0.16666666666666666,0.10416666666666667,0.3541666666666667,0.3333333333333333,0.125,0.0,0.041666666666666664,0.0,0.08333333333333333,0.0625,0.4166666666666667,0.1875,0.041666666666666664,0.0625,0.10416666666666667,0.08333333333333333,0.3125,0.0,0.2916666666666667,0.14583333333333334,6,6,6,1,0,0
63,2.0,1.0,32.0,4.0,4.0,3.0,17613802.457476396,0.08675852417945899,0.07391911745071401,0.252445310354233,0.047881343667849185,0.0003992855153372704,0.0006762328348290978,0.833964467048645,0.20221638679504397,1.3410934720813648,0.006560210025830346,2.2217176094050597,-0.08186259444719982,0.0110844780970365,0.004693921569400119,0.015252422541379998,0.29411411285400396,0.0005543304823522552,0.49507573246955894,0.787027895450592,0.24333173036575317,0.5490196078431373,0.14705882352941177,0.14893617021276598,5.4,1.0,0.9361702127659575,0.7941176470588236,0.6470588235294118,1.8,0.9574468085106383,27.458333333333332,0.723404255319149,0.7549019607843137,0.33333333333333337,0.7058823529411764,0.29787234042553196,3.142857142857143,1.125,0.8085106382978724,0.08823529411764705,0.061224489795918366,0.24489795918367346,0.3673469387755102,0.14285714285714285,0.24489795918367346,0.0,0.04081632653061224,0.0,0.12244897959183673,0.061224489795918366,0.2857142857142857,0.14285714285714285,0.02040816326530612,0.12244897959183673,0.061224489795918366,0.08163265306122448,0.1836734693877551,0.0,0.3673469387755102,0.10204081632653061,0,0,0,0,0,0
64,2.0,1.0,33.0,2.0,3.0,1.0,17624359.3634696,0.13654237985610998,0.054006289690733005,0.20462180674076103,0.011889266581202183,0.00022313218162253056,0.0019072160774572095,0.48282214999198897,0.179891735315323,0.29398806653085446,0.0012546052119594587,-1.3396226108870426,-0.38565799465192063,0.020874378866032176,0.0028722052897583727,0.021280448883772,0.14354278147220598,0.0003392471791441757,0.405006349086762,0.6651848554611209,0.2807192371281631,0.7592592592592593,0.6481481481481481,0.6799999999999999,6.333333333333333,0.6666666666666667,0.86,1.0,0.15740740740740738,2.4166666666666665,0.8800000000000001,29.375,0.16,0.7777777777777777,0.20370370370370372,0.638888888888889,0.92,5.666666666666667,2.5,0.66,0.06481481481481483,0.04,0.04,0.26,0.34,0.1,0.0,0.06,0.0,0.06,0.08,0.14,0.18,0.02,0.1,0.06,0.04,0.3,0.0,0.14,0.26,1,1,1,0,0,0
65,2.0,1.0,33.0,2.0,3.0,3.0,17628144.8326579,0.136374071240425,0.063893131911755,0.135421216487885,0.016273528112711263,0.00037234523074022077,0.002489456160008586,0.4672094881534579,0.275874495506287,1.2489984205057036,0.0004435067965972389,4.22183831106928,-2.0233455171615677,0.01803607491596625,0.0013773942312988424,0.0,0.131546586751938,0.002635869213126645,0.348949551582336,0.545264303684235,0.21035829526290561,0.7889908256880734,0.8256880733944955,0.8571428571428571,4.333333333333333,0.5412844036697249,0.75,0.5045871559633027,0.6697247706422018,4.375,0.7142857142857143,28.708333333333332,0.7142857142857143,1.0,0.5412844036697249,0.2201834862385321,0.30357142857142855,2.0,1.5,0.21428571428571427,0.7889908256880734,0.2857142857142857,0.08928571428571429,0.2857142857142857,0.4642857142857143,0.19642857142857142,0.0,0.05357142857142857,0.0,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.17857142857142858,0.17857142857142858,0.21428571428571427,0.05357142857142857,0.07142857142857142,0.17857142857142858,0.0,0.21428571428571427,0.0,3,3,3,0,0,0
66,2.0,1.0,34.0,3.0,3.0,1.0,17632602.4557987,0.183131277561188,0.027254303917289,0.133516758680344,0.015388715548148458,3.1691586765274835e-05,0.005077501011739214,0.543114006519318,0.27509889006614696,0.6953528721102475,0.0018996714670818729,0.6745023329374238,-1.6659811939594864,0.0021103235459040003,0.0011685652583128697,0.001263339305297,0.147227898240089,0.0006506475142791596,0.349455446004868,0.6807628870010379,0.22629807356067683,0.574712643678161,0.45977011494252873,0.5,11.0,0.4482758620689655,0.9772727272727273,0.8850574712643678,0.7471264367816092,2.0,0.38636363636363635,24.75,0.9090909090909091,0.5632183908045977,0.6436781609195402,0.8275862068965517,0.09090909090909091,8.0,1.0,0.8863636363636364,0.41379310344827586,0.37209302325581395,0.046511627906976744,0.16279069767441862,0.5813953488372093,0.09302325581395349,0.0,0.023255813953488372,0.0,0.06976744186046512,0.09302325581395349,0.3023255813953488,0.16279069767441862,0.046511627906976744,0.09302325581395349,0.18604651162790697,0.2558139534883721,0.06976744186046512,0.0,0.5813953488372093,0.32558139534883723,9,9,9,0,0,0
67,2.0,1.0,34.0,3.0,3.0,3.0,17636488.759090602,0.169801086187363,0.052322179079056,0.185502126812935,0.007718862870800713,0.00017907723085792325,0.004945353370152255,0.36967253684997603,0.180021166801453,0.40846621138886785,0.0027331561694601495,-0.33701345733473964,-0.7438655919468143,0.009800713551654105,0.001963509189679327,0.00053130555898,0.191651329398155,0.0011397384206806086,0.49851930141448997,0.677410900592804,0.26139756563034927,0.4938271604938272,0.36419753086419754,0.7818181818181819,9.333333333333334,0.5370370370370371,0.7818181818181819,0.5740740740740741,0.6049382716049383,3.7777777777777777,0.7818181818181819,29.041666666666668,0.7636363636363637,0.4320987654320988,0.2160493827160494,0.4074074074074074,1.0,5.333333333333333,27.0,0.5818181818181818,0.0617283950617284,0.2962962962962963,0.037037037037037035,0.05555555555555555,0.37037037037037035,0.1111111111111111,0.0,0.037037037037037035,0.0,0.07407407407407407,0.07407407407407407,0.3148148148148148,0.16666666666666666,0.05555555555555555,0.1111111111111111,0.09259259259259259,0.05555555555555555,0.35185185185185186,0.0,0.48148148148148145,0.3333333333333333,7,7,7,0,0,0
68,2.0,1.0,35.0,1.0,4.0,1.0,17646609.938217603,0.17244607210159302,0.037604548037052,0.213360637426376,0.00952726249918533,6.902589764514441e-05,0.0007274037493031302,0.4714662134647371,0.15888114273548098,1.47013574747982,0.003493355298076977,1.354317240479984,0.23499046390960987,0.0037045065612303966,0.0018923532176463637,0.012708386406303002,0.196082502603531,0.00017927677647215081,0.483750998973846,0.757574915885925,0.35226307064294815,0.12179487179487179,0.3653846153846154,0.5660377358490566,9.0,0.7692307692307693,0.20754716981132076,0.46794871794871795,0.15384615384615385,1.4,0.9245283018867925,29.0,0.22641509433962265,0.5064102564102564,0.3525641025641026,0.4551282051282051,0.6981132075471698,4.333333333333333,2.7777777777777777,0.6037735849056604,0.1730769230769231,0.4807692307692308,0.11538461538461539,0.3269230769230769,0.5576923076923077,0.11538461538461539,0.0,0.11538461538461539,0.0,0.07692307692307693,0.15384615384615385,0.2692307692307692,0.17307692307692307,0.17307692307692307,0.11538461538461539,0.057692307692307696,0.0,0.15384615384615385,0.0,0.5192307692307693,0.038461538461538464,1,1,1,0,0,0
69,2.0,1.0,35.0,1.0,4.0,3.0,17650432.3020892,0.187041461467743,0.022232634946704,0.240904420614242,0.03212909571996127,1.9880645197086234e-05,0.005084037206911978,0.678510427474976,0.252972185611725,0.9137677359410747,0.0068354081408244375,1.0254454803497648,-0.9338539769953176,0.001274529087822875,0.004614297194499474,0.028179969638586003,0.330719232559204,0.0035280454070610854,0.484948843717575,0.561771988868713,0.2769175193582972,0.6463414634146342,0.6463414634146342,0.9148936170212767,5.166666666666667,0.6341463414634146,1.0,0.8658536585365855,0.9878048780487805,2.0,0.8085106382978723,24.458333333333332,0.8510638297872342,0.573170731707317,0.2682926829268293,0.7439024390243902,0.23404255319148937,4.666666666666667,1.0,0.6382978723404256,0.7073170731707317,0.2127659574468085,0.19148936170212766,0.3191489361702128,0.2978723404255319,0.23404255319148937,0.0,0.02127659574468085,0.0,0.0851063829787234,0.0,0.2765957446808511,0.1702127659574468,0.10638297872340426,0.14893617021276595,0.0425531914893617,0.1702127659574468,0.0425531914893617,0.0,0.48936170212765956,0.19148936170212766,5,5,5,0,0,0
70,2.0,1.0,36.0,3.0,3.0,1.0,17658038.4655182,0.22038213908672302,0.129750341176987,0.22390952706337,0.010733814605570357,0.0009223934952971212,0.0038927173828428667,0.390593528747559,0.11785466223955199,0.7511345828268907,0.0005461342063759532,-0.5730693163357397,1.2641144528206516,0.025077832929897556,0.003337940011495825,0.017724337056279,0.11088251322507901,0.0007105891450950183,0.392923414707184,0.680610716342926,0.3135671005226098,0.2745098039215686,0.6535947712418301,0.7692307692307693,4.0,0.4705882352941176,0.4230769230769231,0.48366013071895425,0.35947712418300654,3.0,0.8461538461538461,27.833333333333332,0.46153846153846156,0.5359477124183006,0.35294117647058826,0.5947712418300654,0.7307692307692307,7.5,10.333333333333334,0.7115384615384616,1.0,0.09803921568627451,0.0196078431372549,0.11764705882352941,0.2549019607843137,0.09803921568627451,0.0,0.09803921568627451,0.0,0.0392156862745098,0.0784313725490196,0.27450980392156865,0.17647058823529413,0.0392156862745098,0.0392156862745098,0.13725490196078433,0.0392156862745098,0.19607843137254902,0.0,0.27450980392156865,0.19607843137254902,4,4,4,1,0,0
71,2.0,1.0,36.0,3.0,3.0,3.0,17662561.5796548,0.18904222548007998,0.051178473979235,0.22651597857475303,0.007881729500342315,0.00020162334038320324,0.00467205698139997,0.36295267939567605,0.11166901886463199,-0.4323644697541293,0.0024096230140778336,0.05024228645323303,-0.023443250539406837,0.008028546286126032,0.0023652519245221447,0.017949514091015,0.21671625971794103,0.0006415588028420681,0.37049433588981606,0.6660834550857541,0.27170185099045435,0.234375,0.3828125,0.5833333333333334,13.666666666666666,0.5625,0.2833333333333333,0.453125,0.46875,1.0,0.55,35.208333333333336,0.5166666666666667,0.4921875,0.453125,0.7421875,0.9,3.2857142857142856,3.0,0.7,0.203125,0.2542372881355932,0.0847457627118644,0.22033898305084745,0.4067796610169492,0.11864406779661017,0.0,0.01694915254237288,0.0,0.11864406779661017,0.0,0.4576271186440678,0.0847457627118644,0.0847457627118644,0.288135593220339,0.06779661016949153,0.05084745762711865,0.3389830508474576,0.0,0.5423728813559322,0.3559322033898305,7,7,7,0,0,0
72,2.0,1.0,37.0,2.0,3.0,1.0,17674292.8569148,0.194354668259621,0.03972135484218601,0.22671963274478898,0.010005963721474815,7.870495255114427e-05,0.00413334070944128,0.36521518230438205,0.149999231100082,0.3717073340837452,0.0026340267928970655,-0.687673949074227,0.6180046896232555,0.0029437369743331473,0.0032861757261553317,0.05988647416234,0.19418419897556302,0.0015191899901256705,0.37041231989860496,0.7677402496337891,0.2177418572694582,0.07777777777777778,0.41666666666666663,0.6885245901639344,4.666666666666667,0.4888888888888889,0.11475409836065574,0.4888888888888889,0.3333333333333333,1.25,0.5901639344262295,29.958333333333332,0.5573770491803278,0.5444444444444444,0.43333333333333335,0.4666666666666666,0.5737704918032787,16.0,5.2,0.6721311475409836,0.03888888888888889,0.2833333333333333,0.15,0.2,0.43333333333333335,0.21666666666666667,0.0,0.016666666666666666,0.0,0.03333333333333333,0.08333333333333333,0.26666666666666666,0.21666666666666667,0.03333333333333333,0.13333333333333333,0.05,0.06666666666666667,0.1,0.0,0.6333333333333333,0.016666666666666666,8,8,8,0,0,0
73,2.0,1.0,37.0,2.0,3.0,3.0,17679688.909373198,0.148864522576332,0.03544158115983,0.114986181259155,0.0025082789752289988,7.575108788841612e-05,0.0016418072030648882,0.217332616448402,0.168665245175362,-0.12589325855995606,0.004440194659358373,-0.7134594828819933,0.2296099956950764,0.0036240715679584905,0.0009139091586945361,0.005314275622367999,0.20841184258460999,0.0005805966781022924,0.35759899020195,0.758261501789093,0.27191302209508184,0.1683168316831683,0.5544554455445545,0.9803921568627451,4.0,0.4455445544554455,0.17647058823529413,0.594059405940594,0.7326732673267327,1.2,0.5098039215686274,25.791666666666668,0.6470588235294118,0.8316831683168316,0.2871287128712871,0.8217821782178217,0.8627450980392157,3.142857142857143,1.2857142857142858,0.7450980392156863,0.1683168316831683,0.02,0.06,0.34,0.1,0.12,0.0,0.12,0.0,0.04,0.06,0.32,0.08,0.04,0.08,0.16,0.14,0.1,0.0,0.46,0.26,1,1,1,0,0,0
74,2.0,1.0,38.0,1.0,3.0,1.0,17690512.653711602,0.40420848131179793,0.14931650459766402,0.24068349599838298,0.03410418566309887,0.0010224599753631918,0.0028240430603596873,0.6032036542892459,0.21504715085029602,1.6049608254526886,9.974489917461664e-05,2.2083897850843,0.019041835054067997,0.05553370897749643,0.004405752527850214,0.032287001609802,0.074743330478668,0.0013901004289826728,0.5111249089241029,0.871710777282715,0.3908006399869919,0.4242424242424242,0.4242424242424242,0.4642857142857143,9.0,0.5636363636363636,0.75,0.5393939393939393,0.15151515151515152,2.0,0.7678571428571429,33.708333333333336,0.23214285714285715,0.47272727272727266,0.2909090909090909,0.39999999999999997,0.5714285714285714,7.666666666666667,6.0,0.6071428571428571,0.5515151515151515,0.0,0.01818181818181818,0.09090909090909091,0.34545454545454546,0.12727272727272726,0.0,0.12727272727272726,0.0,0.03636363636363636,0.0,0.12727272727272726,0.18181818181818182,0.01818181818181818,0.03636363636363636,0.09090909090909091,0.05454545454545454,0.2,0.0,0.07272727272727272,0.12727272727272726,1,1,2,2,0,0
75,2.0,1.0,38.0,1.0,3.0,3.0,17694164.5151559,0.28856548666954,0.26782897114753695,0.160951033234596,0.009267377818357812,0.0038733890928327472,0.002441429783460085,0.441208630800247,0.23741120100021398,1.0965701720974,6.001380607208687e-07,1.1091278837754892,-1.612326487388681,0.07838353444058767,0.0018565814587942638,0.009181519970298,0.00605048937723,0.0026626016776302793,0.510228931903839,0.668482542037964,0.26373220051898333,0.5371900826446281,0.5537190082644629,0.5737704918032787,10.5,0.5454545454545455,0.5409836065573771,0.8099173553719008,0.5950413223140496,3.857142857142857,0.5901639344262295,26.125,0.8360655737704918,0.45454545454545453,0.23140495867768596,0.47933884297520657,0.21311475409836064,4.75,1.5714285714285714,0.5081967213114754,0.30578512396694213,0.25,0.06666666666666667,0.23333333333333334,0.31666666666666665,0.15,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.16666666666666666,0.13333333333333333,0.05,0.03333333333333333,0.03333333333333333,0.16666666666666666,0.18333333333333332,0.0,0.03333333333333333,0.21666666666666667,1,1,2,2,0,0
