session,session_type,question,question_type,record_flag,answer_index,timestamp,EyeBlink_L,EyeBlink_R,EyeSquint_L,EyeSquint_R,EyeDown_L,EyeDown_R,EyeIn_L,EyeIn_R,EyeOpen_L,EyeOpen_R,EyeOut_L,EyeOut_R,EyeUp_L,EyeUp_R,BrowsD_L,BrowsD_R,BrowsU_C,BrowsU_L,BrowsU_R,JawOpen,LipsTogether,JawLeft,JawRight,JawFwd,LipsUpperUp_L,LipsUpperUp_R,LipsLowerDown_L,LipsLowerDown_R,LipsUpperClose,LipsLowerClose,MouthSmile_L,MouthSmile_R,MouthDimple_L,MouthDimple_R,LipsStretch_L,LipsStretch_R,MouthFrown_L,MouthFrown_R,MouthPress_L,MouthPress_R,LipsPucker,LipsFunnel,MouthLeft,MouthRight,ChinLowerRaise,ChinUpperRaise,Sneer_L,Sneer_R,Puff,CheekSquint_L,CheekSquint_R,audio_rms
1,2,1,2,2,-1,436277.3433305579,0.0,4.407998588362716e-08,0.9648513197898865,0.964030921459198,0.0,0.0,0.3550480008125305,0.0,0.8030518889427185,0.8036373257637024,0.0,0.2715752422809601,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.006096234545111656,0.004687103908509016,0.03917790949344635,0.0,0.622829258441925,0.0,0.0,0.0062986016273498535,0.0008069027098827064,0.0,0.0,0.31440237164497375,0.0,0.0,0.0,0.007809995207935572,0.0,0.038046929985284805,0.0,0.02066655457019806,0.0004748807696159929,0.0,0.0027301113586872816,0.08012835681438446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,1,2,2,-1,436310.8713305579,0.0,1.597324272850642e-09,0.9775089025497437,0.9627699851989746,0.0,0.0,0.3473447859287262,0.0,0.7896856665611267,0.7548668384552002,0.0,0.2637272775173187,1.0,1.0,0.0,0.0008788890554569662,1.0,1.0,0.0,0.00627902802079916,0.0018065982731059194,0.03834433853626251,0.0,0.6214087605476379,0.0,0.0,0.00530352583155036,3.7755835364805534e-05,0.0,0.0,0.3190768361091614,0.0,0.0,0.0,0.012329360470175743,0.0,0.033948369324207306,0.0,0.013966526836156845,0.0001777043507900089,0.0,0.001021397765725851,0.08396744728088379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,1,2,2,-1,436344.39933055796,0.0,0.0,0.9652706384658813,0.964102566242218,0.0,0.0,0.34380918741226196,0.0,0.7684259414672852,0.7635349631309509,0.0,0.2601243257522583,1.0,1.0,0.0,0.00032888195710256696,1.0,1.0,0.0,0.004497775807976723,0.000327656656736508,0.032142773270606995,0.0,0.6184804439544678,0.0,0.0,0.0022505526430904865,0.0,0.0,0.0,0.31829649209976196,0.0,0.0,0.0,0.015322400256991386,0.0,0.030048679560422897,0.0,0.003326391102746129,9.312087058788165e-06,0.0,5.3520365327131e-05,0.08982565253973007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,1,2,2,-1,436377.92733055796,0.0,0.0,0.9679201245307922,0.9673739075660706,0.0,0.0,0.34360289573669434,0.0,0.7613901495933533,0.7579584717750549,0.0,0.25989118218421936,1.0,1.0,0.0,1.7234040569746867e-05,1.0,0.998970091342926,0.0,0.0013439742615446448,1.4540805750584695e-05,0.02034311555325985,0.0,0.6138883233070374,0.0,0.0,0.0004187395388726145,0.0,0.0,0.0,0.310066282749176,0.0,0.0,0.0,0.012316031381487846,0.0,0.02476738952100277,0.0,0.0001590661413501948,0.0,0.0,0.0,0.09329608082771301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,1,2,2,-1,436411.45533055795,0.0,0.0,0.9694781303405762,0.9689552783966064,0.0,0.0,0.34491077065467834,0.0,0.7625584006309509,0.7615751028060913,0.0,0.26122352480888367,1.0,1.0,0.0,0.0,1.0,0.9949668049812317,0.0005226876819506288,0.0001475054450565949,0.0,0.004817906767129898,0.0,0.60746169090271,0.0012111765099689364,0.00259791174903512,0.0002692201524041593,0.0,0.0,0.0,0.308412104845047,0.007491427008062601,0.0,0.0,0.010606592521071434,0.0,0.012545039877295494,0.0,0.0,0.0030909511260688305,0.0,0.0,0.08699312061071396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,1,2,4,1,436444.98333055794,0.0,0.0,0.9728813171386719,0.9712550044059753,0.0,0.0,0.34895187616348267,0.0,0.7523596882820129,0.7572156190872192,0.0,0.26535725593566895,1.0,1.0,0.0,0.0,1.0,0.9941616654396057,0.004452152643352747,0.008982875384390354,0.0,0.00023043288092594594,0.0,0.5991584658622742,0.004852584097534418,0.010493485257029533,9.375408262712881e-05,0.0,0.0,0.0,0.31813740730285645,0.024784952402114868,0.0,0.0,0.03788371756672859,0.0,0.0025469253305345774,0.0,0.0,0.008489650674164295,0.0,0.0,0.07830590009689331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,1,2,4,1,436478.5113305579,0.0,0.0,0.9787725806236267,0.9758043885231018,0.0,0.0,0.35341599583625793,0.0,0.7429195642471313,0.7436911463737488,0.0,0.26993829011917114,1.0,1.0,0.0,0.0,1.0,0.9967598915100098,0.006675734184682369,0.019926510751247406,0.0006054104887880385,0.0,0.0027503781020641327,0.5868320465087891,0.012139001861214638,0.024710755795240402,4.912920303468127e-06,0.0,0.0,0.0,0.3312307894229889,0.0497719906270504,0.0,0.0,0.07796825468540192,0.0011927818413823843,0.0001165221183327958,0.0,0.0,0.014298626221716404,0.0,0.0,0.06263698637485504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,1,2,4,1,436512.0393305579,0.0,0.0,0.9807787537574768,0.9775229096412659,0.0,0.0,0.358605295419693,0.0,0.743778645992279,0.7453049421310425,0.0,0.2752075791358948,1.0,1.0,0.0,0.0,1.0,0.9982014298439026,0.022442717105150223,0.03685520589351654,0.00022654866916127503,0.0,0.0010289764031767845,0.5784920454025269,0.017452221363782883,0.0368465855717659,0.016321156173944473,0.0,0.0,0.0,0.3366376757621765,0.07563456892967224,0.0,0.0,0.12946859002113342,0.0004463320947252214,0.007239701692014933,0.0,0.0,0.019697315990924835,0.0,0.0,0.04394788667559624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,1,2,4,1,436545.5673305579,0.0,0.0,0.9794430136680603,0.977694034576416,0.0,0.0,0.36143258213996887,0.0,0.7443074584007263,0.7449588775634766,0.0,0.27807292342185974,1.0,1.0,0.0,0.0,1.0,0.999552309513092,0.035572413355112076,0.05386025831103325,1.1871619790326804e-05,0.0,5.391743252403103e-05,0.5750457644462585,0.018664436414837837,0.042008113116025925,0.03079961985349655,0.0,0.0,0.0,0.3429839611053467,0.09715390205383301,0.0,0.0,0.17558923363685608,0.0008166051702573895,0.01171812228858471,0.0,0.0,0.02283836342394352,0.0,0.0,0.02262500859797001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,1,2,4,1,436579.09533055796,0.0,0.0,0.9952201247215271,0.9790240526199341,0.0,0.0,0.362602561712265,0.0,0.7032900452613831,0.6971986889839172,0.0,0.2792704999446869,1.0,1.0,0.0,0.0,1.0,0.9999781847000122,0.03375812619924545,0.05945790559053421,0.008161523379385471,0.0,0.0,0.5707153677940369,0.014444617554545403,0.041498180478811264,0.02887680009007454,0.0,0.0,0.0,0.34782674908638,0.10577988624572754,0.0,0.0,0.19541315734386444,0.0016075317980721593,0.011469300836324692,0.0,0.0,0.014010010287165642,0.0,0.0,0.009785904549062252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,1,2,4,1,436612.62333055795,0.0,0.9692245721817017,0.9989008903503418,0.9770623445510864,0.0,0.0,0.36305856704711914,0.0,0.7231144309043884,1.648632064643607e-06,0.0,0.2797112464904785,1.0,1.0,0.0,0.0,1.0,1.0,0.020539136603474617,0.061122823506593704,0.017509298399090767,0.0,0.0,0.5670619010925293,0.005900767631828785,0.03715375438332558,0.026771804317831993,0.0,0.0,0.0,0.3466867506504059,0.10489015281200409,0.0,0.0,0.2015184760093689,0.006025239825248718,0.010935436002910137,0.0,0.0,0.003091891063377261,0.0,0.0,0.0020686471834778786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,1,2,4,2,436646.15133055794,0.0,0.9994431138038635,1.0002448558807373,0.9775144457817078,0.0,0.0,0.36340877413749695,0.0,0.7247854471206665,0.0,0.0,0.28000617027282715,1.0,1.0,0.0,0.0,1.0,1.0,0.004705405328422785,0.06221204251050949,0.028485925868153572,0.0,0.0,0.5641213059425354,0.0010076354956254363,0.024291815236210823,0.0233047753572464,0.0,0.0,0.0,0.3357005715370178,0.0922871083021164,0.0,0.0,0.19758233428001404,0.010339626111090183,0.00825695600360632,0.0,0.0,0.0001447133836336434,0.0,0.0,9.653867891756818e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,1,2,4,2,436679.67933055793,0.0,1.0000661611557007,0.9931509494781494,0.9832292199134827,0.0,0.0,0.3605930507183075,0.0,0.7246386408805847,0.0,0.0,0.27712106704711914,1.0,1.0,0.0,0.0,1.0,0.9986664056777954,0.00022306368919089437,0.05972855165600777,0.036246854811906815,0.0,0.0,0.5672999620437622,4.341306703281589e-05,0.005851884372532368,0.023519359529018402,0.0,0.0,0.0,0.31814244389533997,0.07746686786413193,0.0,0.0,0.18621192872524261,0.01039627380669117,0.005168091040104628,0.0,0.0,0.0038031290750950575,0.0,0.0,0.0,0.004019260406494141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,1,2,4,2,436713.2073305579,0.0,1.0001399517059326,0.9976020455360413,0.9904239773750305,0.0,0.0,0.3582582175731659,0.0,0.7084150910377502,6.882534944452345e-05,0.0,0.2747328281402588,1.0,1.0,0.0,0.0,1.0,0.995715320110321,0.0,0.05642182379961014,0.03780345991253853,0.0,0.0,0.5737680792808533,0.0,0.0003061359457205981,0.028828347101807594,0.0,0.0,0.0,0.3118191361427307,0.06967101246118546,0.0,0.0,0.18928425014019012,0.009841841645538807,0.004540186375379562,0.0,0.0,0.009353005327284336,0.0,0.0,0.0,0.0038992215413600206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,1,2,4,2,436746.7353305579,0.0,9.835860055318335e-07,0.999198317527771,0.9837396740913391,0.0,0.0,0.3584742248058319,0.0,0.702825129032135,0.7032984495162964,0.0,0.27492836117744446,1.0,1.0,0.0,0.0,1.0,0.9985577464103699,0.00024257370387203991,0.053447868674993515,0.03828122466802597,0.0,0.0,0.5756043195724487,0.0,0.002609292743727565,0.03023156337440014,0.0,0.0,0.0,0.30941033363342285,0.06690603494644165,0.0,0.0,0.19527895748615265,0.012120005674660206,0.005733569618314505,0.0,0.0,0.010179494507610798,0.0,0.0,0.0,0.0036506180185824633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,1,2,3,3,436780.2633305579,0.0,3.824220939918632e-08,0.9979149103164673,0.9950781464576721,0.0,0.0,0.36039629578590393,0.0,0.6986075639724731,0.6982303857803345,0.0,0.27683594822883606,1.0,1.0,0.0,0.0,1.0,0.9999257922172546,9.077358845388517e-05,0.051592867821455,0.03991631045937538,0.0,0.0,0.5734761357307434,0.0,0.004184184595942497,0.026693567633628845,0.0,0.0,0.0,0.30470630526542664,0.06474532186985016,0.0,0.0,0.19977085292339325,0.018392549827694893,0.008018771186470985,0.0,0.0,0.0030353013426065445,0.0,0.0,0.0,0.003771799383684993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,1,2,3,3,436813.79133055796,0.0,0.0,1.0006369352340698,0.9982455968856812,0.0,0.0,0.3613208532333374,0.0,0.6868536472320557,0.6871384978294373,0.0,0.2777267098426819,1.0,1.0,0.0,0.0,1.0,1.0,4.756735961564118e-06,0.0510316900908947,0.04213757440447807,0.0,7.006972009548917e-05,0.5711765885353088,0.0,0.0018056571716442704,0.02232413925230503,0.0,0.0,0.0,0.2951440215110779,0.057706136256456375,0.0,0.0,0.2011566162109375,0.024687306955456734,0.007323950994759798,0.0,0.0,0.0002189987717429176,0.0,0.0,0.0,0.008595497347414494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,1,2,3,3,436847.28733055794,0.0,0.0,1.000992774963379,0.9994717836380005,0.0,0.0,0.36056891083717346,0.0,0.6833142042160034,0.6851608753204346,0.0,0.27695968747138977,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.049684979021549225,0.04225342720746994,0.0,2.6220855943392962e-05,0.5703613758087158,0.0,0.00027023424627259374,0.017354145646095276,0.0,0.0,0.0,0.28525716066360474,0.04985537752509117,0.0,0.0,0.19961848855018616,0.02954387292265892,0.0019493551226332784,0.0,0.0,0.0008721924968995154,0.0,0.0,0.0,0.014400111511349678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,1,2,3,3,436880.7843305579,0.0,0.0,1.0009318590164185,1.00002121925354,0.0,0.0,0.35984185338020325,0.0,0.6829363107681274,0.6839109659194946,0.0,0.2762467861175537,1.0,1.0,0.0,0.0,1.0,1.0,0.006021044682711363,0.048953697085380554,0.04325104504823685,0.0,1.3740311715082498e-06,0.5677176117897034,0.0,1.0864957403100561e-05,0.009722389280796051,0.0,0.0,0.0,0.2803797125816345,0.04273190721869469,0.0,0.0,0.2014404684305191,0.0358753465116024,9.567220695316792e-05,0.0,0.0,0.00032482235110364854,0.0,0.0,0.0,0.018951095640659332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,1,2,3,3,436914.21633055795,0.0,0.0,1.0003591775894165,1.0000356435775757,0.0,0.0,0.360136479139328,0.0,0.6828708648681641,0.6832745671272278,0.0,0.2765774428844452,1.0,1.0,0.0,0.0,1.0,1.0,0.012764381244778633,0.04833119735121727,0.04232453927397728,0.0,0.0,0.5686638951301575,0.0,0.0,0.015798110514879227,0.0,0.0,0.0,0.2722029387950897,0.037387099117040634,0.0,0.0,0.20484793186187744,0.042003847658634186,0.0,0.0,0.0,1.7021313396980986e-05,0.0,0.0,0.0,0.020962897688150406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,2,1,2,-1,436947.64933055796,0.0,0.0,1.0002797842025757,1.0000323057174683,0.0,0.0,0.36284705996513367,0.0,0.6780216097831726,0.6640491485595703,0.0,0.2792825996875763,1.0,1.0,0.0,0.0,1.0,0.996899425983429,0.018711255863308907,0.048103995621204376,0.04400796443223953,0.0,0.0,0.5681570172309875,0.0,0.0,0.015019044280052185,0.0,0.0,0.0,0.25716012716293335,0.02973666600883007,0.0,0.0,0.2003803551197052,0.047831833362579346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020016033202409744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,2,1,2,-1,436981.0503305579,0.0,0.0,1.0004386901855469,1.0000410079956055,0.0,0.0,0.36177948117256165,0.0,0.6756694316864014,0.6736820340156555,0.0,0.27819862961769104,1.0,1.0,0.0,0.0,1.0,0.9917046427726746,0.018329160287976265,0.04715701565146446,0.03926319256424904,0.0,0.00545834144577384,0.5729357600212097,0.0,0.0,0.030155368149280548,0.0,0.0,0.0,0.2399277687072754,0.023978417739272118,0.0,0.0,0.20093944668769836,0.05123453214764595,0.0017515030922368169,0.0,0.0,0.00819767452776432,0.0,0.004072937648743391,0.0,0.021799329668283463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,2,1,2,-1,437014.45133055793,0.0,0.0,1.0003275871276855,1.000030517578125,0.0,0.0,0.36235421895980835,0.0,0.6728734374046326,0.6720761060714722,0.0,0.27875152230262756,1.0,1.0,0.0,0.0,1.0,0.9922353625297546,0.017595870420336723,0.044880982488393784,0.03835544362664223,0.0,0.004739540163427591,0.5748138427734375,0.0,0.0,0.036717209964990616,0.0,0.0,0.0006984532228671014,0.2333994060754776,0.0204881951212883,0.0,0.0,0.2005714774131775,0.054852232336997986,0.001431472017429769,0.0,0.0,0.011793593876063824,0.0,0.0015233417507261038,0.0,0.01974261924624443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,2,1,2,-1,437047.82033055794,0.0,0.0,1.0004725456237793,1.0000431537628174,0.0,0.0,0.36490869522094727,0.0,0.6712818145751953,0.6681028604507446,0.0,0.2813014090061188,1.0,1.0,0.0,0.0,1.0,0.9979774951934814,0.009267422370612621,0.04327467456459999,0.041684892028570175,0.0,0.001116260071285069,0.572767436504364,0.0,0.0,0.02962750755250454,0.0,0.0,0.00026136485394090414,0.23181110620498657,0.018116682767868042,0.0,0.0,0.20138154923915863,0.058424465358257294,0.0013993426691740751,0.0,0.0,0.0034207412973046303,0.0,7.9816032666713e-05,0.0,0.01672639325261116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,2,1,4,1,437081.19033055793,0.0,0.0,1.0004234313964844,1.0000386238098145,0.0,0.0,0.364163339138031,0.0,0.6671489477157593,0.6676992774009705,0.0,0.28057780861854553,1.0,1.0,0.0,0.0,1.0,0.9999013543128967,0.0018605053192004561,0.04228054732084274,0.0422043576836586,0.0,0.001415189472027123,0.5730621218681335,0.0,0.0,0.025097902864217758,0.0,0.0,1.3696047972189263e-05,0.22669391334056854,0.0112485121935606,0.0,0.0,0.20088346302509308,0.061829328536987305,0.000417329283664003,0.0,0.0,0.00017073980416171253,0.0,0.0,0.0,0.020740775391459465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,2,1,4,1,437114.55933055794,0.0,0.0,1.0005970001220703,1.0000656843185425,0.0,0.0,0.3621606230735779,0.0,0.6637840270996094,0.6635345816612244,0.0,0.2786048948764801,1.0,1.0,0.0,0.0,1.0,1.0,8.461057586828247e-05,0.04132211208343506,0.04132211208343506,0.0,0.0008830258739180863,0.5759593844413757,0.0,0.0,0.029006002470850945,0.0,0.0,0.0,0.22190870344638824,0.003554337425157428,0.0,0.0,0.20535807311534882,0.06551752239465714,7.93954313849099e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.024940136820077896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,2,1,4,1,437147.92833055794,0.0,0.0,1.000747561454773,1.0000345706939697,0.0,0.0,0.3607867956161499,0.0,0.6615397930145264,0.6540827751159668,0.0,0.27722516655921936,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.042105671018362045,0.042105671018362045,0.0,0.00016638879606034607,0.5771374106407166,0.0,0.0,0.028003334999084473,0.0,0.0,0.0,0.2190466821193695,0.00048210882232524455,0.0,0.0,0.2126171737909317,0.06868918985128403,2.182548269047402e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.023386813700199127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,2,1,4,1,437181.2688352319,0.0,0.0,1.0004295110702515,1.0000156164169312,0.0,0.0,0.3611767888069153,0.0,0.6623197197914124,0.647669792175293,0.0,0.2776446044445038,1.0,1.0,0.0,0.0,1.0,1.0,0.0007875096634961665,0.04261041060090065,0.04261041060090065,0.0,7.3193646130675916e-06,0.5782589912414551,0.0,0.0,0.022391077131032944,0.0,0.0,0.0,0.21517311036586761,1.8815173461916856e-05,0.0,0.0,0.21534818410873413,0.06963367760181427,1.1437039120210102e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.02021373063325882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,2,1,4,1,437214.6388352319,0.0,0.0,1.0001269578933716,1.0000076293945312,0.0,0.0,0.36219218373298645,0.0,0.6508292555809021,0.6440420746803284,0.0,0.2787172198295593,1.0,1.0,0.0,0.0,1.0,1.0,0.020723775029182434,0.042540229856967926,0.03908276557922363,0.0,0.0012664826354011893,0.5825191140174866,0.0,0.0,0.029690831899642944,0.0,0.0,0.0,0.20570452511310577,0.0,0.0,0.0,0.21699756383895874,0.07012574374675751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020699992775917053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,2,1,4,2,437248.0078352319,0.0,0.0,1.001349687576294,1.000121831893921,0.0,0.0,0.36172693967819214,0.0,0.6530499458312988,0.6506444215774536,0.0,0.2782725393772125,1.0,1.0,0.0,0.0,1.0,1.0,0.03170815482735634,0.041654303669929504,0.038019392639398575,0.0,0.002049465663731098,0.5873094797134399,0.0,0.0,0.03680809214711189,0.0,0.0,0.0,0.19416116178035736,0.0,0.0,0.0,0.2174837589263916,0.07047732919454575,0.0008827500860206783,0.0,0.0,0.0,0.0,0.0,0.0,0.023724215105175972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,2,1,4,2,437281.3768352319,0.0,0.0,1.0013471841812134,1.000126838684082,0.0,0.0,0.35920944809913635,0.0,0.6436107158660889,0.6424791216850281,0.0,0.2757553458213806,1.0,1.0,0.0,0.0,1.0,1.0,0.03371894359588623,0.04092284291982651,0.03153445944190025,0.0,0.008620742708444595,0.5941663384437561,0.0,0.0,0.06070428714156151,0.0,0.0,0.0,0.17698712646961212,0.0,0.0,0.0,0.21765902638435364,0.0676421970129013,0.006422798149287701,0.0,0.0,0.009984111413359642,0.0,0.004113332834094763,0.0,0.029879655689001083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,2,1,4,2,437314.7458352319,0.0,0.0,1.0005574226379395,1.0000492334365845,0.0,0.0,0.3603006899356842,0.0,0.6409173011779785,0.6401636600494385,0.0,0.27689728140830994,1.0,1.0,0.0,0.0,1.0,1.0,0.05455872043967247,0.040627896785736084,0.026584094390273094,0.0,0.01055171713232994,0.5997591614723206,0.0,0.0,0.07952310889959335,0.0,0.0,0.0,0.17150114476680756,0.0,0.0,0.0,0.2199256718158722,0.06517956405878067,0.007883916608989239,0.0,0.0,0.01703466847538948,0.0,0.0015384340658783913,0.0,0.02764645591378212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,2,1,4,2,437348.1158352319,0.0,0.0,1.0006077289581299,1.0000183582305908,0.0,0.0,0.3651653230190277,0.0,0.6444512605667114,0.5888544321060181,0.0,0.28189194202423096,1.0,1.0,0.0,0.0,1.0,1.0,0.0660596638917923,0.031168440356850624,0.02695443108677864,0.0,0.002969305729493499,0.5986968874931335,0.0,0.0,0.07245687395334244,0.0,0.0,0.0,0.17090679705142975,0.0,0.0,0.0,0.22090816497802734,0.048948030918836594,0.008118842728435993,0.0,0.0,0.005152593366801739,0.0,8.060658728936687e-05,0.0,0.01957869902253151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,2,1,3,3,437381.48483523185,0.0,0.0,1.0003275871276855,1.0000150203704834,0.0,0.0,0.3679125905036926,0.0,0.6350651383399963,0.6329947113990784,0.0,0.2847388982772827,1.0,1.0,0.0,0.0,1.0,1.0,0.06079094484448433,0.028426427394151688,0.028214294463396072,0.0,0.00014731567353010178,0.5970669388771057,0.0,0.0,0.05931563675403595,0.0,0.0,0.0,0.16473489999771118,0.0,0.0,0.0,0.21301212906837463,0.04324735328555107,0.005388740450143814,0.0,0.0,0.0002593992685433477,0.0,0.0,0.0,0.017063675448298454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,2,1,3,3,437414.85383523186,0.0,0.0,1.0003783702850342,1.000024676322937,0.0,0.0,0.3680993914604187,0.0,0.6257159113883972,0.6237781047821045,0.0,0.2849173843860626,1.0,1.0,0.0,0.0,1.0,1.0,0.042558856308460236,0.030952246859669685,0.030952246859669685,0.0,0.0,0.5954580307006836,0.0,0.0,0.04961775988340378,0.0,0.0,0.0,0.1566595584154129,0.0,0.0,0.0,0.20484879612922668,0.044784270226955414,0.005159704014658928,0.0,0.0,0.0,0.0,0.0,0.0,0.01373364683240652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,2,1,3,3,437448.22283523186,0.0,0.0,1.000365972518921,1.0000016689300537,0.0,0.0,0.3687818944454193,0.0,0.6202805042266846,0.6107032299041748,0.0,0.28552472591400146,1.0,1.0,0.0,0.0,1.0,1.0,0.0265209823846817,0.034239888191223145,0.034239888191223145,0.0,0.0,0.5940737724304199,0.0,0.0,0.04346238076686859,0.0,0.0,0.0,0.15033401548862457,0.0,0.0,0.0,0.20040254294872284,0.04632800072431564,0.007154910359531641,0.0,0.0,0.0,0.0,0.0,0.0,0.007791915908455849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,2,1,3,3,437481.59283523186,0.0,0.0,1.0004515647888184,0.9999992847442627,0.0,0.0,0.37029555439949036,0.0,0.6215831637382507,0.6168227195739746,0.0,0.28689709305763245,1.0,1.0,0.0,0.0,1.0,1.0,0.009741795249283314,0.03893463313579559,0.03893463313579559,0.0,0.0,0.590255856513977,0.0,0.0,0.03354277461767197,0.0,0.0,0.0,0.14669351279735565,0.0,0.0,0.0,0.19866439700126648,0.047416482120752335,0.00797173473984003,0.0,0.0,0.0,0.0,0.0,0.0,0.0017486882861703634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,2,1,3,3,437514.96183523186,0.0,0.0,1.000340223312378,1.0000361204147339,0.0,0.0,0.3665779232978821,0.0,0.6175001263618469,0.6169473528862,0.0,0.2830723226070404,1.0,1.0,0.0,0.0,1.0,1.0,0.001536680618301034,0.041597917675971985,0.041597917675971985,0.0,0.0,0.5911088585853577,0.0,0.0,0.022893063724040985,0.0,0.0,0.0,0.14391981065273285,0.0,0.0,0.0,0.1897571086883545,0.04745994880795479,0.0022740087006241083,0.0,0.0,0.0,0.0,0.0,0.0,0.0033227938693016768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,3,3,2,-1,437548.33083523187,0.0,0.0,1.0005347728729248,1.000048279762268,0.0,0.0,0.36361128091812134,0.0,0.6149839758872986,0.614295244216919,0.0,0.28012433648109436,1.0,1.0,0.0,0.0,1.0,1.0,0.028130970895290375,0.042860593646764755,0.042860593646764755,0.0,0.0,0.5939585566520691,0.0,0.0,0.014647861942648888,0.0,0.0,0.0,0.14087894558906555,0.0,0.0,0.0,0.17790603637695312,0.04740766063332558,0.00011334319424349815,0.0,0.0,0.0,0.0,0.0,0.0,0.006711168680340052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,3,3,2,-1,437581.6998352319,0.0,0.0,1.000368356704712,1.0000334978103638,0.0,0.0,0.36011162400245667,0.0,0.6157586574554443,0.6156919002532959,0.0,0.2766806185245514,1.0,1.0,0.0,0.0,1.0,1.0,0.03919266536831856,0.04381601884961128,0.04381601884961128,0.0,0.0,0.5970422625541687,0.0,0.0,0.010806501843035221,0.0,0.0,0.0,0.13630741834640503,0.0,0.0,0.0,0.16984502971172333,0.04664751887321472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009364601224660873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2,3,3,2,-1,437615.0698352319,0.0,0.0,1.0006505250930786,1.0000574588775635,0.0,0.0,0.35588616132736206,0.0,0.6137944459915161,0.6138472557067871,0.0,0.2724492847919464,1.0,1.0,0.0,0.0,1.0,1.0,0.02974536456167698,0.04552988335490227,0.04552988335490227,0.0,0.0,0.5974889993667603,0.0,0.0,0.012628007680177689,0.0,0.0,0.0,0.13424678146839142,0.0,0.0,0.0,0.16945470869541168,0.04716719686985016,0.0005631303647533059,0.0,0.0,0.0,0.0,0.0,0.0,0.005842418875545263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
